ra,dec,pmra,epmra,pmdec,epmdec,plx,eplx,mz,ez,my,ey,mj,ej,mh,eh,mk,ek,probability,cluster
266.13988878886,-34.8416388008804,2.00589942932129,0.0223185997456312,-1.2833411693573,0.0131184998899698,0.472397238016129,0.0192264001816511,999,999,999,999,10.3751392602921,0.0340695463450246,9.70096528530121,999,9.4674135684967,0.0351977841692142,1.0,Ruprecht_128
266.104631599713,-34.7840370415257,1.96101713180542,0.0220186002552509,-1.29205214977264,0.0141981998458505,0.511436998844147,0.0211248006671667,999,999,999,999,10.4535733270645,0.0217725971881553,9.76675527095795,999,9.55949757575989,0.0251275947648569,1.0,Ruprecht_128
266.277084512485,-34.8357159078874,1.8278774023056,0.0214513000100851,-1.16585469245911,0.0124112004414201,0.505101799964905,0.0206313002854586,999,999,999,999,10.6470766534805,0.0215838362442952,10.0099952840805,999,9.73740203285217,0.0191262117674501,1.0,Ruprecht_128
266.328607691967,-34.8664541098858,1.79178428649902,0.0200375001877546,-1.19033908843994,0.0117364004254341,0.53010356426239,0.0184202007949352,999,999,999,999,10.699379242897,0.0539673784027651,10.0533649587631,999,9.83065444374084,0.0234313465611915,1.0,Ruprecht_128
265.874626840617,-34.7367934112284,2.03542876243591,0.0726253017783165,-1.50375723838806,0.0373421013355255,0.554916679859161,0.0646606981754303,999,999,999,999,10.8329209384918,0.0337954728981538,9.6591349697113,999,9.0691459236145,0.0252048411752068,0.0,Ruprecht_128
266.784509875394,-30.3582499224934,0.553228378295898,0.0427839905023575,-1.69859302043915,0.025491327047348,0.382972627878189,0.0359884910285473,NA,0.0181214695677854,18.9046001434326,0.015331996565014,13.413800239563,0.015087686873062,13.2230997085571,0.0181214695677854,12.9478997890204,0.0150313776521643,1.0,Ruprecht_130
267.009864121912,-30.3369441773125,0.360019892454147,0.0327042005956173,-2.01045727729797,0.0188467595726252,0.399253904819489,0.0265952926129103,NA,0.0180905634048764,NA,0.0151310326331911,12.6128997802734,0.0159101200169958,12.4135068452826,0.0180905634048764,12.1854252881661,0.019060681208848,1.0,Ruprecht_130
266.692214624119,-30.237480711504,0.425600528717041,0.0482514686882496,-1.88508081436157,0.0289211664348841,0.344577372074127,0.0366785004734993,NA,0.0181354446838834,NA,0.0151002861746685,13.2840003967285,0.0150458467311261,13.0263996124268,0.0181354446838834,12.8080997467041,0.0149935556176459,1.0,Ruprecht_130
266.856324897534,-30.2268753017572,0.621399164199829,0.0348670855164528,-1.69321131706238,0.0222254935652018,0.410677433013916,0.0315389111638069,NA,0.0181995931886269,NA,0.0152335221382207,13.1281003952026,0.0151004619336515,12.9055004119873,0.0181995931886269,12.697500180706,0.015115705189768,1.0,Ruprecht_130
266.863855338893,-30.2153662891865,0.401201963424683,0.0463353507220745,-1.74605357646942,0.0284128729254007,0.433442622423172,0.0419823452830315,NA,0.0181182236326518,NA,0.0156097083712711,13.4293003082275,0.0151127115036563,13.1002032501245,0.0181182236326518,12.6550093043473,0.0183202843540564,1.0,Ruprecht_130
266.800763280783,-30.1483057693415,0.78891921043396,0.0520198754966259,-1.97141826152802,0.0309810917824507,0.41302415728569,0.0408920682966709,NA,0.0181599478544131,NA,0.0151995145915608,13.3016004562378,0.0150562883395208,13.0440998077393,0.0181599478544131,12.7145995806118,0.0150280727177041,1.0,Ruprecht_130
266.845702335772,-30.1315030129809,0.471409499645233,0.0522120073437691,-1.94053721427917,0.0321956500411034,0.365913867950439,0.0441802032291889,NA,0.0187757710945374,NA,0.0163277540462338,13.7451000213623,0.0150274841329267,13.5655001976961,0.0187757710945374,13.2748002061911,0.0151420024276063,1.0,Ruprecht_130
266.867861252827,-30.1239455498313,0.519284307956696,0.0218109823763371,-1.84705984592438,0.0145182097330689,0.356768488883972,0.022217309102416,16.9148006439209,0.0276804776341865,16.4860992431641,0.0348091452514422,11.2777330713272,0.0231266080194921,10.9283550786972,0.0276804776341865,10.7346579151154,0.0341444010984085,1.0,Ruprecht_130
266.802380367075,-30.0822725759604,0.520287454128265,0.0897356867790222,-1.84940159320831,0.0532029420137405,0.380696177482605,0.070759080350399,19.2577991485596,NA,17.9871006011963,NA,14.1197996139526,0.0169839361639121,13.6152000427246,NA,13.0499000251807,0.0150633472082479,1.0,Ruprecht_130
266.841729951927,-30.1167681772901,0.526781320571899,0.0882838666439056,-1.85273945331573,0.0559973418712616,0.418992310762405,0.0749914422631264,NA,0.0190764859468623,NA,0.0161407536644537,14.2833003997803,0.0160537582705929,14.0160998875634,0.0190764859468623,13.7152003873875,0.0162401108324835,1.0,Ruprecht_130
266.862846288834,-30.1153446446497,0.460826903581619,0.0667334944009781,-1.8972100019455,0.0402237549424171,0.391995429992676,0.057567048817873,NA,0.019197939421788,NA,0.0162348787940329,13.9891004562378,0.0161263407505665,13.6997995376587,0.019197939421788,13.3299999237061,0.0153476073390342,1.0,Ruprecht_130
266.863987385555,-30.0964455287407,0.491037726402283,0.0566437765955925,-1.92150557041168,0.0340641625225544,0.357781857252121,0.0451151132583618,NA,0.0181546036749793,NA,0.0158685925391566,13.4766998291016,0.0150844338769178,13.2817001342773,0.0181546036749793,12.9651002883911,0.0150434405347691,1.0,Ruprecht_130
266.856698488479,-30.083765919027,0.355814129114151,0.0559036992490292,-1.77019417285919,0.0353048034012318,0.369683504104614,0.0512994825839996,NA,0.018193919508183,NA,0.015293740842437,12.5381002426147,0.0165876784742533,12.3762997044443,0.018193919508183,12.0881995896323,0.0167364367476006,1.0,Ruprecht_130
266.737897426779,-30.0305731641576,0.74840247631073,0.0838293060660362,-1.88667333126068,0.0486904159188271,0.389559596776962,0.067309133708477,NA,0.0200600553459821,NA,0.0165998873212703,13.7503004074097,0.0150470198467081,13.2978000291765,0.0200600553459821,12.8137998285378,0.0150655864460504,1.0,Ruprecht_130
266.759941359597,-30.0616590658805,0.500577867031097,0.0332857370376587,-1.66337203979492,0.0187819954007864,0.423747688531876,0.0285574179142714,NA,0.0182227614094393,NA,0.0151887692531985,12.5242004394531,0.0166906240144594,12.3266698501562,0.0182227614094393,12.045922948155,0.0208394627973076,1.0,Ruprecht_130
266.922335647139,-30.2521038812716,0.530472993850708,0.0538288541138172,-2.07210206985474,0.0346360914409161,0.407603770494461,0.0489974468946457,NA,0.018059187973075,NA,0.0162433361344629,13.5150003433228,0.0151051291997268,13.2397003173828,0.018059187973075,12.977499961853,0.0150915985568539,1.0,Ruprecht_130
266.94647801637,-30.1662923260665,0.547098338603973,0.0462827011942863,-1.9063241481781,0.0302921086549759,0.386756092309952,0.0431911982595921,NA,0.0181991199709988,NA,0.0155599685791197,13.4893999099731,0.0150693098659601,13.3270997652749,0.0181991199709988,13.0339002311151,0.0150387337093862,1.0,Ruprecht_130
266.896003937569,-30.150065258639,0.350109964609146,0.0431665405631065,-2.1204731464386,0.0271375756710768,0.41865399479866,0.0370510667562485,NA,0.0181776849772046,17.691499710083,0.0150735836326038,13.2587995529175,0.0150324929884949,13.0588998794556,0.0181776849772046,12.7546997070312,0.0150156526042765,1.0,Ruprecht_130
266.892367332711,-30.1338393350844,0.360158264636993,0.036899708211422,-1.96809208393097,0.0217927321791649,0.393567800521851,0.0296356491744518,NA,0.0181451557536562,18.4874992370605,0.0151529600473784,12.6621999740601,0.0155965717129264,12.4911002035947,0.0181451557536562,12.1864003835917,0.0156118786242595,1.0,Ruprecht_130
266.910629724277,-30.1333491347683,0.513123273849487,0.0308458581566811,-1.79441034793854,0.0192855596542358,0.359829187393188,0.0271776337176561,19.3222999572754,0.0182136696099002,17.8449993133545,0.0150282461543639,12.3051175856891,0.0235412319239954,12.1250829059415,0.0182136696099002,11.8496221139901,0.0242054939672025,1.0,Ruprecht_130
266.93299832444,-30.1499979016858,0.404512166976929,0.0479343011975288,-1.80665671825409,0.0315046273171902,0.40393602848053,0.0482019409537315,NA,0.0181274838677183,NA,0.0161820459244384,13.5878000259399,0.0150581057251207,13.4426002502441,0.0181274838677183,13.0538362203465,0.0178267109580375,1.0,Ruprecht_130
266.961496099609,-30.1340406052925,0.443652093410492,0.0550146996974945,-1.87107813358307,0.0360052734613419,0.431672871112823,0.0513792224228382,NA,0.0192744229296111,NA,0.0163126801967536,13.7665004730225,0.0150045085732045,13.5762996673584,0.0192744229296111,13.2504997253418,0.0149738143070866,1.0,Ruprecht_130
266.870909787896,-30.1058061138626,0.492749363183975,0.0320706740021706,-1.80109786987305,0.0203721299767494,0.35990446805954,0.0281225573271513,NA,0.0182084217751062,NA,0.0151763791877021,12.1853575106564,0.0266602672209867,11.8821793630473,0.0182084217751062,11.6861076251383,0.0301698113134892,1.0,Ruprecht_130
