"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"53",243.495792923093,-54.0408082118473,-2.09582781791687,0.0664984136819839,-2.78283214569092,0.0579237341880798,14.7531003952026,0.0183482344801188,13.9736003875732,0.0162408926251596,13.7335996627808,0.0151703240490426,13.4469995498657,0.0183482344801188,13.395299911499,0.0157426654875293,1,"NGC6067"
"55",243.286778477994,-54.2012146436404,-2.09372091293335,0.0663036331534386,-2.62714409828186,0.0525451749563217,18.7399005889893,0.018828118384517,17.7063999176025,0.0165374568684391,13.3972997665405,0.0160759814276805,13.1946001052856,0.018828118384517,13.15149974823,0.0149817007361689,1,"NGC6067"
"56",243.051966239459,-54.2095753887536,-2.09199976921082,0.0483110286295414,-2.49393463134766,0.0377901792526245,18.7115993499756,0.0268233001226162,18.2758007049561,0.0195972134680107,12.9222002029419,0.0153401263284786,12.7501001358032,0.0268233001226162,12.6319999694824,0.0150585263305782,1,"NGC6067"
"57",243.478966239303,-54.2471250201062,-2.0906138420105,0.108524613082409,-2.58699345588684,0.0826267600059509,999,999,999,999,15.0285292463303,0.0664045469113579,14.8126150178909,999,14.7935540752411,0.120455233807642,0.87,"NGC6067"
"59",243.391130084671,-54.4038667937649,-2.08959317207336,0.0617576465010643,-2.59447741508484,0.0508233457803726,999,999,999,999,14.3235987815857,0.0392226343893661,14.0950646018982,999,14.0593738708496,0.0642556642767425,1,"NGC6067"
"60",243.168478125001,-54.1527398221717,-2.08909797668457,0.0540007464587688,-2.52585768699646,0.0430422648787498,NA,0.0181779293146673,NA,0.0151958713147605,12.9329996109009,0.0160519419110564,12.872200012207,0.0181779293146673,12.7847003936768,0.0150199196324393,1,"NGC6067"
"61",243.266519412086,-54.2576129099085,-2.08742713928223,0.0887059941887856,-2.74889993667603,0.0667936578392982,17.5062999725342,0.0203667867279233,16.2490997314453,0.0168169794030726,14.4579000473022,0.0168652506875652,14.1612997055054,0.0203667867279233,14.0970001220703,0.0171450150289725,1,"NGC6067"
"62",243.256584077779,-54.3842388536457,-2.08505082130432,0.0551348961889744,-2.40748500823975,0.0461966283619404,999,999,999,999,13.9855381317139,0.0468974963183808,13.8080300521851,999,13.5935877151489,0.0602805925573684,0.99,"NGC6067"
"63",243.037270873668,-54.2771303760622,-2.08466482162476,0.134082123637199,-2.63721680641174,0.119434908032417,18.3565998077393,0.021293621039796,17.5340003967285,0.0186663074169403,15.1633996963501,0.0191823864263704,14.8402004241943,0.021293621039796,14.686900138855,0.0212441486553179,1,"NGC6067"
"64",243.127129126362,-54.2484508112505,-2.08374738693237,0.0622915588319302,-2.65686368942261,0.0548053607344627,18.1595001220703,NA,17.74880027771,NA,12.1644000296251,0.0241388789574392,12.0724995556966,NA,11.9405002173555,0.0187159855925205,0.99,"NGC6067"
"65",243.497562032572,-53.908542502373,-2.08290767669678,0.102374851703644,-2.39644742012024,0.0757327750325203,18.8495006561279,0.0190997801520227,18.3334999084473,0.0162668783720525,14.5391998291016,0.0162505061521878,14.200400352478,0.0190997801520227,14.1400995254517,0.0172180376541209,1,"NGC6067"
"66",243.139197981406,-54.2903640196248,-2.08290433883667,0.0492344461381435,-2.55668711662292,0.0387909635901451,17.7276992797852,NA,17.1812000274658,NA,13.1169996261597,0.0158035645155107,12.9940004348755,NA,12.9029998779297,0.0150399865381531,1,"NGC6067"
"67",243.254516561003,-54.2136815746464,-2.08278632164001,0.071475476026535,-2.43436861038208,0.0558236241340637,NA,0.0183731592611555,NA,0.0163561426232759,13.6492004394531,0.0163668932178731,13.5243997573853,0.0183731592611555,13.4364995956421,0.0159831740644609,1,"NGC6067"
"68",243.489986214144,-54.1168245151956,-2.08204197883606,0.0673158392310143,-2.55535817146301,0.0654383599758148,17.8945007324219,0.0200937588787369,17.4937992095947,0.0165965148646253,14.0114002227783,0.0170602944861311,13.774299621582,0.0200937588787369,13.7424001693726,0.0164783474956327,1,"NGC6067"
"70",243.294588201504,-54.1290366384452,-2.08012795448303,0.0683357268571854,-2.42167186737061,0.050716046243906,18.3330001831055,0.0180627357712351,17.9515991210938,0.0161668442983026,13.8079996109009,0.0153683696527154,13.5811004638672,0.0180627357712351,13.5516996383667,0.0160430862973613,1,"NGC6067"
"71",243.256977985806,-54.2868229962252,-2.07972693443298,0.0753366649150848,-2.50632786750793,0.0522368997335434,19.2033996582031,NA,18.804500579834,0.0174804547470076,12.3520609680873,0.0211410595398166,12.2285952068087,NA,12.1934237838695,0.0178212351986011,1,"NGC6067"
"72",243.268140132964,-54.2739681606986,-2.07970070838928,0.0726845487952232,-2.70754337310791,0.0554743483662605,17.6487007141113,NA,16.8199996948242,0.0225507590662929,13.6154003143311,0.0166234102361059,13.413200378418,NA,13.349100112915,0.0155235939750498,1,"NGC6067"
"73",243.020411968077,-54.45974552104,-2.07777523994446,0.0626107007265091,-2.58226847648621,0.0475306883454323,999,999,999,999,14.2677395868301,0.0450920740434753,13.9568998098373,999,13.8192395496368,0.0642780708499193,1,"NGC6067"
"74",243.474461249561,-54.2835898796564,-2.07724928855896,0.0484218113124371,-2.75492262840271,0.0383384823799133,999,999,999,999,13.3436595916748,0.0209833262453086,13.1681003570557,999,13.2071601867676,0.0301297188738657,1,"NGC6067"
"75",243.31809107557,-54.1963234444239,-2.07686543464661,0.0886040478944778,-2.55905747413635,0.0760085433721542,19.2098999023438,0.0191493279919846,18.6788005828857,0.0162571610982671,14.0640001296997,0.0166389819808603,13.8309001922607,0.0191493279919846,13.7583999633789,0.0165329995108242,1,"NGC6067"
"76",243.146695211195,-54.4824083315272,-2.07666873931885,0.043662816286087,-2.61125230789185,0.0346457660198212,999,999,999,999,13.3827069368362,0.0332844573813227,13.2790450239182,999,13.1847818698883,0.0411974525183884,1,"NGC6067"
"77",243.407865795175,-54.0297580702482,-2.07558345794678,0.0558304153382778,-2.56275820732117,0.0408217161893845,NA,0.0183164283816735,NA,0.0151528074546898,12.8881998062134,0.0151274148415998,12.8277997970581,0.0183164283816735,12.8163003921509,0.015004751478963,1,"NGC6067"
