"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"37",189.684833258887,-60.9147926787677,-7.28836441040039,0.31165611743927,-0.00904227141290903,0.254247814416885,18.9400997161865,0.0325581414298642,18.3932991027832,0.0294964150285567,16.1669006347656,0.0266117794622895,15.5733995437622,0.0325581414298642,15.4131002426147,0.033072908480833,0.01,"Trumpler20"
"38",189.732619854716,-60.8483947406824,-7.28566694259644,0.305340111255646,0.154052078723907,0.286182940006256,NA,0.0256699982124922,NA,0.0191822510492253,14.7608995437622,0.0169605120818541,13.8346996307373,0.0256699982124922,13.4898996353149,0.0160591087098232,0.77,"Trumpler20"
"39",189.549345011826,-60.5649705102636,-7.28499555587769,0.050389252603054,0.103742353618145,0.0417864434421062,999,999,999,999,14.3083369674683,0.0426004568215091,14.0110947036743,999,13.8471623840332,0.0732841991290755,0.97,"Trumpler20"
"41",189.969436173444,-60.6409450363256,-7.28092288970947,0.0995088145136833,0.0283329021185637,0.094611831009388,17.539400100708,0.0225063096202538,17.0909004211426,0.0202738280672749,15.5038995742798,0.0201901163156264,15.2140998840332,0.0225063096202538,15.1017999649048,0.0269028312906307,1,"Trumpler20"
"42",189.972914326896,-60.8398310196018,-7.27872180938721,0.0968770310282707,0.0420522838830948,0.0885384529829025,18.1986999511719,0.0204011230274132,17.818000793457,0.0180940355031316,15.1192998886108,0.0188686822765847,14.8184995651245,0.0204011230274132,14.7062997817993,0.021368156620148,1,"Trumpler20"
"43",189.882874139652,-60.6305231254799,-7.27766513824463,0.158748254179955,0.137816116213799,0.135612368583679,18.4076995849609,0.0276294832505297,17.9668998718262,0.0260812957470855,16.0727005004883,0.0254446320410922,15.7412996292114,0.0276294832505297,15.6593999862671,0.0392189701403199,1,"Trumpler20"
"44",190.062443513319,-60.6697383937321,-7.27506065368652,0.0634259805083275,0.198137119412422,0.0586677826941013,14.3213996887207,0.0195468290197605,13.5764999389648,0.0169150452587816,14.6674003601074,0.0165983986415563,14.3936004638672,0.0195468290197605,14.2985000610352,0.0184343666065443,1,"Trumpler20"
"45",189.931717706419,-60.8268331657665,-7.27480030059814,0.0287296399474144,0.180664449930191,0.0263227950781584,NA,0.0221958856790903,NA,0.0206146752080024,11.301796672821,0.0237022784175668,10.7321952629089,0.0221958856790903,10.5091219406128,0.023137588510496,0.93,"Trumpler20"
"46",189.882830732701,-60.5601097029099,-7.27479457855225,0.15292389690876,0.298498719930649,0.168387562036514,999,999,999,999,14.8683380765915,0.0670588725106746,14.4910303544998,999,14.281387845993,0.0944118180822592,0.23,"Trumpler20"
"47",189.830004532772,-60.9329811349347,-7.27468013763428,0.537137687206268,0.155405476689339,0.479449272155762,17.8812007904053,0.021200037995918,17.5720996856689,0.0177072480025705,14.0566997528076,0.0170932938539919,13.2082996368408,0.021200037995918,12.9173002243042,0.0150486481898594,0.78,"Trumpler20"
"48",189.86841031059,-60.7424604283214,-7.27381229400635,0.0371150001883507,0.203271180391312,0.0355869382619858,14.6028003692627,0.0182511922358937,14.307900428772,0.0152172704990807,12.5397571984236,0.019768333776808,11.9140304279327,0.0182511922358937,11.7531174543927,0.023844965100457,1,"Trumpler20"
"49",189.885242744559,-60.6041146034522,-7.27186298370361,0.0761791989207268,0.253324896097183,0.0743987634778023,999,999,999,999,15.1781039733887,0.0824899705210788,14.9372397613525,999,14.772503616333,0.131531248298041,1,"Trumpler20"
"50",189.766587404237,-60.4081381676852,-7.27043390274048,0.0571560449898243,0.334006577730179,0.0518601648509502,999,999,999,999,12.7849076957703,0.0413148754100788,11.9949796867371,999,11.6812077255249,0.0432399598278185,0,"Trumpler20"
"51",190.081946039302,-60.9016924622491,-7.2677321434021,0.124435819685459,0.0247267112135887,0.109806172549725,17.2971992492676,0.0213942279694605,16.6215991973877,0.0182854288146443,15.0761995315552,0.018617037425506,14.6862001419067,0.0213942279694605,14.5322999954224,0.0204576461690274,0.24,"Trumpler20"
"52",189.983356232678,-60.7067001017459,-7.26746892929077,0.0484341867268085,0.084570586681366,0.0447019301354885,16.8460998535156,0.0182002026264322,16.5592002868652,0.0163194492701847,13.7802000045776,0.0151186220901057,13.4711999893188,0.0182002026264322,13.3509998321533,0.0154618528017198,0.9,"Trumpler20"
"53",190.039494260103,-60.5906157959041,-7.2641453742981,0.0742442011833191,0.198666125535965,0.0714201256632805,999,999,999,999,15.288986787796,0.0776598183514737,14.9468453884125,999,14.974061832428,0.164583181087012,1,"Trumpler20"
"54",190.021931832654,-60.3362750099233,-7.26150465011597,0.0528353564441204,-0.039289653301239,0.0493098795413971,999,999,999,999,14.5985758047104,0.0494945958787078,14.4295601892471,999,14.302175901413,0.0933466143612596,0.99,"Trumpler20"
"55",189.924342053627,-60.5675597049764,-7.2590184211731,0.0473643317818642,0.153375849127769,0.0436251871287823,999,999,999,999,14.1263057947159,0.038432213527649,13.8871101140976,999,13.6641558170319,0.0462267239644614,1,"Trumpler20"
"56",189.724425915347,-60.5648861801285,-7.25798463821411,0.077538751065731,0.269218295812607,0.071915291249752,999,999,999,999,15.2676458892822,0.0569060283044951,15.1550096130371,999,14.9419962463379,0.14648855030385,0.99,"Trumpler20"
"57",189.92074278347,-60.6749336706425,-7.25725889205933,0.168650180101395,0.0750842392444611,0.149127751588821,19.2667007446289,0.0286259846498979,18.6984996795654,0.0265574887587318,16.0697994232178,0.0259660717133567,15.7196998596191,0.0286259846498979,15.6203002929688,0.0383452978151721,0.79,"Trumpler20"
"58",189.695703079972,-60.605674341229,-7.25716352462769,0.0767067074775696,0.147892519831657,0.067206583917141,18.4188995361328,0.020881042464753,17.9901008605957,0.0190590748651141,15.0129995346069,0.0189867121859644,14.7232999801636,0.020881042464753,14.6552000045776,0.0211545137379259,1,"Trumpler20"
"59",190.020218498909,-60.7378957890726,-7.25647401809692,0.0312473569065332,0.24645608663559,0.0280459579080343,15.6529998779297,0.0183934384333468,14.9984998703003,0.0158308270290121,11.9474425079486,0.0275054654516635,11.2950945901871,0.0183934384333468,11.0937619762421,0.023137588510496,1,"Trumpler20"
"60",189.60831134859,-60.6905048033421,-7.25607585906982,0.116803385317326,0.281905442476273,0.0946716740727425,19.0370006561279,0.0225011578733178,18.5492000579834,0.019985586356951,15.4428997039795,0.0195755999458399,15.09850025177,0.0225011578733178,15.0092000961304,0.0252230758218553,1,"Trumpler20"
"61",189.823316057619,-60.6052012198399,-7.25534582138062,0.155485585331917,0.252512246370316,0.137221813201904,18.4909000396729,0.0332339599252376,18.1151008605957,0.0369596073846547,16.2311992645264,0.0380192506430221,15.8406000137329,0.0332339599252376,15.7262001037598,0.0418639179796026,0.5,"Trumpler20"
"62",189.994121729817,-60.8099667189009,-7.25504493713379,0.0572043880820274,0.00794031005352736,0.0518792606890202,NA,0.018410849648857,NA,0.0152857799183397,12.5608997344971,0.0165053036229376,11.8841354465485,0.018410849648857,11.6251879941823,0.0265511443157603,0,"Trumpler20"
"63",190.011530563383,-60.6505962701062,-7.25210428237915,0.0878842696547508,-0.0239858087152243,0.0810124650597572,18.4780006408691,0.0205412838653681,18.0354995727539,0.0178820976779739,15.0740995407104,0.018720126408506,14.7463998794556,0.0205412838653681,14.622200012207,0.0209118617082479,1,"Trumpler20"
"64",189.752079646358,-60.6864517146574,-7.25210189819336,0.105860941112041,0.0979363396763802,0.0883290097117424,15.625,0.0218156677505378,15.4406003952026,0.0194646911750494,15.3624000549316,0.0192574117964159,15.0939998626709,0.0218156677505378,14.9843997955322,0.0248584462472638,1,"Trumpler20"
"65",189.81065119853,-60.6251262892291,-7.25103616714478,0.224270209670067,0.111270539462566,0.197988420724869,19.1175003051758,0.0254832414795281,18.5783004760742,0.0216232380324741,15.1561002731323,0.0193972710625311,14.4940004348755,0.0254832414795281,14.253399848938,0.0180218674600308,0.54,"Trumpler20"
"66",189.784402405909,-60.8128974630472,-7.25021362304688,0.0869403928518295,0.0241126902401447,0.0723075047135353,18.7768993377686,0.0197897030122742,18.2243995666504,0.0169487848859132,14.6750001907349,0.0164808641923793,14.3893995285034,0.0197897030122742,14.2501001358032,0.0179215660686425,0.98,"Trumpler20"
"67",189.923879682036,-60.5907521671605,-7.24981546401978,0.074909895658493,0.251583218574524,0.0719529017806053,999,999,999,999,15.1466683998108,0.0624747564902088,14.8865798377991,999,14.9789675369263,0.147504135419668,1,"Trumpler20"
"70",189.779744221023,-60.5452343794579,-7.24882507324219,0.0385971032083035,0.138066977262497,0.0389216654002666,999,999,999,999,10.3609843473434,0.0246480630061548,9.68503952503204,999,9.44838447380066,0.0211447863100484,1,"Trumpler20"
"72",189.917493804994,-60.5686124108245,-7.24697732925415,0.0894993767142296,0.311176836490631,0.0768741443753242,999,999,999,999,15.2480878171921,0.0781140118267959,14.9712796068192,999,14.9048875865936,0.1405331781714,1,"Trumpler20"
"73",189.986096046732,-60.567084274905,-7.24696397781372,0.0738082528114319,0.0491749197244644,0.0690157189965248,999,999,999,999,15.1903763074875,0.0688975787871252,15.0605604600906,999,14.6989756603241,0.130483618723269,1,"Trumpler20"
"74",190.001042859719,-60.5245714603561,-7.24585199356079,0.0656154006719589,0.115985929965973,0.0564915537834167,999,999,999,999,12.2674977674484,0.0216412103952534,11.3686303758621,999,11.0565481319427,0.0211256239663159,0,"Trumpler20"
"75",189.587724369418,-60.551678917298,-7.24528551101685,0.0996127054095268,0.180854171514511,0.0846705064177513,999,999,999,999,15.6693309736252,0.078347326083076,15.3144849061966,999,14.9878056240082,0.160576159021339,0.95,"Trumpler20"
"76",189.861577860345,-60.632281911323,-7.24461126327515,0.0505194328725338,0.155047804117203,0.0525722913444042,15.2929000854492,NA,15.1332998275757,NA,10.5403697395325,0.0226423274913063,10.0019501686096,NA,9.82862018585205,0.021131729413516,1,"Trumpler20"
"77",190.058440653252,-60.6219438998905,-7.24447250366211,0.0299915391951799,0.37740620970726,0.0311371423304081,18.546199798584,0.0192113949668613,18.074499130249,0.015430298131363,12.3849652772277,0.0198717891561437,11.848620300293,0.0192113949668613,11.6766166093727,0.0260345007483466,1,"Trumpler20"
"78",189.807124561904,-60.7778765030288,-7.24415588378906,0.176437750458717,0.380453526973724,0.157415881752968,18.202600479126,0.0299709294338671,18.0900001525879,0.0272957562554488,16.1781997680664,0.0268123091400217,15.8336000442505,0.0299709294338671,15.7211999893188,0.0409721242819167,0.75,"Trumpler20"
"79",189.826329205901,-60.5896819070696,-7.24314260482788,0.0410304963588715,0.0964709594845772,0.0379545912146568,999,999,999,999,13.6833369674683,0.0436177481585188,13.3150946044922,999,13.2221623840332,0.0522571345556182,0.87,"Trumpler20"
"80",189.96800438182,-60.4629065673579,-7.24262762069702,0.0323233567178249,0.17973230779171,0.0317252650856972,999,999,999,999,12.5310834274292,0.0247033400654193,11.954605255127,999,11.8417577133179,0.0231436816891518,1,"Trumpler20"
"81",189.696728650092,-60.757384309819,-7.24255800247192,0.0455655008554459,0.105675533413887,0.0404799208045006,17.2590007781982,0.0184884902901588,16.7826995849609,0.0154345144454256,12.7222003936768,0.0155000990539706,12.0023068988873,0.0184884902901588,11.7613210565797,0.0219255031265754,0,"Trumpler20"
"82",189.932692808285,-60.5545768964809,-7.241379737854,0.0453511923551559,0.221352085471153,0.0354795083403587,999,999,999,999,11.9971692943573,0.020553442064519,11.4950148105621,999,11.2161937141418,0.0181202641214296,0.98,"Trumpler20"
"83",189.787397556404,-60.6298099193983,-7.24083614349365,0.0663900449872017,0.130699634552002,0.0593856647610664,NA,0.0194861950050634,17.1289005279541,0.0168347016190309,14.6010999679565,0.0162682824120807,14.3284997940063,0.0194861950050634,14.2228002548218,0.0177399422636311,1,"Trumpler20"
"84",189.658312631794,-60.6447630770695,-7.24001264572144,0.164299964904785,0.291205734014511,0.130433723330498,19.065299987793,0.0269461081660774,18.7574996948242,0.0255210370551336,15.9837999343872,0.024214276011989,15.6553001403809,0.0269461081660774,15.5768003463745,0.0370544225892239,1,"Trumpler20"
"85",189.82412326732,-60.601436142528,-7.23934507369995,0.0649686604738235,0.00671145832166076,0.0631205663084984,999,999,999,999,14.955281999588,0.0957224879232506,14.6176704692841,999,14.5867317466736,0.142599689081942,1,"Trumpler20"
"86",189.747038478145,-60.614128964625,-7.23871850967407,0.0714061185717583,0.185233354568481,0.0760289654135704,18.94700050354,0.0205911579285659,18.5634002685547,0.0175159958396604,14.9425001144409,0.0181146721891144,14.711199760437,0.0205911579285659,14.620400428772,0.0209147641615192,1,"Trumpler20"
"88",189.894547215067,-60.6893560324633,-7.23820972442627,0.135112941265106,0.293681085109711,0.124069437384605,NA,0.0253408282169625,NA,0.023251266508422,15.8473997116089,0.0229087406732414,15.5038003921509,0.0253408282169625,15.4043998718262,0.0329804060290132,1,"Trumpler20"
"89",189.986978369941,-60.6426608678685,-7.23640012741089,0.0899203792214394,0.311934888362885,0.0707846656441689,18.1450004577637,0.0207663744635041,17.6646995544434,0.0179964996041042,15.0886001586914,0.0187832592348071,14.8114995956421,0.0207663744635041,14.7051000595093,0.0214484936221111,1,"Trumpler20"
"90",190.020665671145,-60.6566932350015,-7.23625755310059,0.0858923271298409,0.303704470396042,0.0751996785402298,14.8403997421265,0.0207325169502153,14.666600227356,0.0184373374871316,15.1792001724243,0.0192093553732882,14.8956003189087,0.0207325169502153,14.789400100708,0.0222182972836164,1,"Trumpler20"
"91",189.957599984537,-60.6352608633322,-7.23510265350342,0.0606215447187424,0.204940512776375,0.0558281615376472,13.8992004394531,0.0193162567708855,13.1132001876831,0.0167502165780193,14.6562995910645,0.0164923440925302,14.3950004577637,0.0193162567708855,14.2952995300293,0.0183953511692809,1,"Trumpler20"
"92",189.768990771957,-60.8198672534074,-7.23400783538818,0.0591601431369781,0.176382228732109,0.0510987415909767,18.831600189209,0.0193904755554767,18.423900604248,0.0163219921252955,14.4162998199463,0.016163380514491,14.1684999465942,0.0193904755554767,14.0633001327515,0.0170431135687175,1,"Trumpler20"
"93",189.906625693719,-60.6270176174628,-7.23309516906738,0.12309293448925,0.12533712387085,0.103930480778217,17.2912006378174,0.0221387723542139,16.9655990600586,0.0195579703968678,15.3329000473022,0.019181062034136,14.9479999542236,0.0221387723542139,14.8591003417969,0.0230495496038369,1,"Trumpler20"
"94",189.581035814795,-60.7286417759714,-7.23299026489258,0.128199547529221,0.177378013730049,0.107106618583202,18.3815002441406,0.0242483234428304,17.9412994384766,0.0223994833553659,15.7397003173828,0.0218755260192365,15.4242000579834,0.0242483234428304,15.3141002655029,0.0309717734045262,1,"Trumpler20"
"95",189.664719051108,-60.7327196986533,-7.23182058334351,0.116615876555443,0.0877508744597435,0.111872613430023,18.6567001342773,0.0232909221210454,18.0634994506836,0.0212408088157067,15.6493997573853,0.0213790578558789,15.3385000228882,0.0232909221210454,15.2243995666504,0.0291638088869236,1,"Trumpler20"
"96",189.919703140407,-60.9708752796169,-7.23142242431641,0.161501884460449,0.0659401938319206,0.151918068528175,17.0356998443604,0.0234867614845779,16.778299331665,0.0203879112454093,15.413200378418,0.0193957178671105,14.9765996932983,0.0234867614845779,14.8205003738403,0.0224971866049151,0.32,"Trumpler20"
"97",189.758699258321,-60.5608771850355,-7.23125600814819,0.0817900151014328,0.260574996471405,0.073951855301857,999,999,999,999,14.851694029808,0.0439919984909059,14.5468895578384,999,14.3388440074921,0.0963374078992654,0.8,"Trumpler20"
"98",189.628046183631,-60.7736392796552,-7.23104476928711,0.280191987752914,0.241439908742905,0.257748454809189,19.2672004699707,0.0321707838359308,18.6970996856689,0.0258635091821477,15.8329000473022,0.0224791120665009,15.1838998794556,0.0321707838359308,14.9722995758057,0.024591682741933,0.48,"Trumpler20"
"99",189.895129881099,-60.6895956856384,-7.230299949646,0.203952476382256,0.283716201782227,0.171379640698433,NA,0.0315837385535644,NA,0.0291851234397291,16.1788997650146,0.027240913799139,15.7573003768921,0.0315837385535644,15.6429996490479,0.0388013569004826,0.44,"Trumpler20"
"101",189.847739101661,-60.6244245511078,-7.22970485687256,0.043363768607378,0.15444552898407,0.041591189801693,18.257999420166,0.0186368785504074,17.8159008026123,0.0166609080642997,13.6350002288818,0.0153906730674683,13.3354997634888,0.0186368785504074,13.2225999832153,0.0149540958902369,1,"Trumpler20"
"103",189.725794194552,-60.8366306205919,-7.22865104675293,0.1401726603508,0.17136538028717,0.123933494091034,17.19580078125,0.0263916837909148,16.6095008850098,0.0244289017367101,15.9388999938965,0.0234700213098714,15.6056003570557,0.0263916837909148,15.513500213623,0.0353660159509358,1,"Trumpler20"
"104",190.014539883859,-60.8249091684402,-7.22770881652832,0.236395791172981,0.312120914459229,0.201906338334084,18.4165000915527,0.0281503805272266,18.0107002258301,0.024406518780692,15.7709999084473,0.0220957870379159,15.3009996414185,0.0281503805272266,15.1131000518799,0.0270324375328791,0.09,"Trumpler20"
"105",189.748356581134,-60.6180700106935,-7.22719669342041,0.115522421896458,0.345787078142166,0.0996653661131859,NA,0.0235570713480888,NA,0.0213793945088101,15.6205997467041,0.0215593385778623,15.3142004013062,0.0235570713480888,15.1934003829956,0.0286681644956561,1,"Trumpler20"
"106",189.682804807894,-60.7612213758945,-7.22687387466431,0.0557267628610134,0.257566213607788,0.0486388392746449,17.1534996032715,0.0193181135422383,16.9351005554199,0.0163598245962558,14.3156995773315,0.0161690269581839,14.0560998916626,0.0193181135422383,13.9392995834351,0.0171098758926322,1,"Trumpler20"
"107",189.896955040083,-60.6184827822332,-7.22581338882446,0.0885129421949387,0.145181924104691,0.0821873247623444,18.7698993682861,0.0209700659916638,18.2793006896973,0.0186865224107321,15.206000328064,0.0192492860041549,14.8999004364014,0.0209700659916638,14.8381004333496,0.022781491164059,1,"Trumpler20"
"108",189.952700768252,-60.6378137938982,-7.22534894943237,0.112429976463318,0.30900651216507,0.0995260179042816,NA,0.0235681410620139,NA,0.0217867158369201,15.510199546814,0.0210107070907607,15.1597995758057,0.0235681410620139,15.0655002593994,0.0263502159877693,1,"Trumpler20"
"109",189.973192579041,-60.627322165988,-7.2244029045105,0.0333031415939331,0.171497330069542,0.0317803770303726,999,999,999,999,10.6737118225098,0.0236177687677262,10.0627201843262,999,9.84691223907471,0.0201388674463997,1,"Trumpler20"
