"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"1",194.282182323764,-64.9230398964641,-6.10118913650513,0.3581562936306,-1.01976716518402,0.332020670175552,18.3064002990723,0.0354687590653265,17.8271999359131,0.0289713163622779,16.0492000579834,0.0255440255690803,15.499400138855,0.0354687590653265,15.2975997924805,0.0307317053635051,0.18,"NGC4815"
"2",194.553043075958,-64.9614715693209,-6.08106327056885,0.0933275893330574,-0.900102436542511,0.0800767168402672,17.592399597168,0.0214433417901437,17.0377998352051,0.0185276102488039,14.7447004318237,0.0172900985385978,14.5894002914429,0.0214433417901437,14.3017997741699,0.0184340055394447,0.93,"NGC4815"
"3",194.455862179373,-64.9752310404999,-6.07017803192139,0.0488021671772003,-0.932790875434875,0.051289901137352,19.0802001953125,0.018232488189866,18.6054992675781,0.0165173342243648,13.6167001724243,0.0152622678419728,13.2552003860474,0.018232488189866,13.1103000640869,0.0149793616518856,1,"NGC4815"
"4",194.320427114303,-64.9558976875887,-6.05797433853149,0.0392384938895702,-1.02852833271027,0.0392362289130688,15.9399003982544,0.018781968706307,15.5993003845215,0.0156499636880367,13.2554998397827,0.0153480666742066,13.0452003479004,0.018781968706307,12.9127998352051,0.0150292991467808,1,"NGC4815"
"5",194.518329529796,-64.9628151571941,-6.04773712158203,0.0528152696788311,-0.891380906105042,0.059205885976553,18.2971992492676,0.019220549968486,17.7970008850098,0.0163874977670112,14.0073003768921,0.0163626330991032,13.7747001647949,0.019220549968486,13.6497001647949,0.0160039424782202,1,"NGC4815"
"6",194.616010543959,-64.8217336247577,-6.03767013549805,0.130368247628212,-1.10316026210785,0.108589060604572,19.2507991790771,0.0194552635603927,18.7240009307861,0.0166455659386296,13.6174001693726,0.0166637404007646,12.7911996841431,0.0194552635603927,12.4599791908549,0.0174109400718242,0,"NGC4815"
"7",194.586371056389,-64.9991698143384,-6.03225135803223,1.75395750999451,-1.08162081241608,1.68573534488678,17.8036994934082,0.054727535086737,17.3138008117676,0.0470071219536504,16.7110004425049,0.0396526911628721,16.1679000854492,0.054727535086737,15.980299949646,0.0505645730073903,0.16,"NGC4815"
"8",194.449434697371,-65.1902693040256,-6.03137636184692,0.0619267374277115,-0.978148877620697,0.056263018399477,999,999,999,999,14.1886403150558,0.0486267194243792,13.906399769783,999,13.6426399059296,0.0532832800450041,0.99,"NGC4815"
"9",194.690993285688,-65.0807581829081,-6.02949285507202,0.196381792426109,-0.853263437747955,0.150176495313644,16.0956993103027,0.0216066105854867,15.4135999679565,0.0182585976507773,14.2080001831055,0.0220671420516019,13.4222002029419,0.0216066105854867,13.1062002182007,0.0150229021628661,0,"NGC4815"
"10",194.515345752333,-64.9732994404557,-6.02114725112915,0.0281785316765308,-1.05224013328552,0.0294871274381876,NA,0.0235462608777474,NA,0.0272529049318478,11.0204488010406,0.0247033400654193,10.3988152217865,0.0235462608777474,10.1224742622375,0.0231436816891518,1,"NGC4815"
"11",194.464931751952,-64.9356388340818,-6.01817750930786,0.111020915210247,-0.923957943916321,0.0880959033966064,NA,0.0192784837364084,NA,0.0163608303798306,14.4507999420166,0.0162196488008215,14.1316995620728,0.0192784837364084,13.9619998931885,0.0170918562799797,1,"NGC4815"
