"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"1",255.699385367325,-44.5383951984186,-1.41401851177216,0.26921883225441,-2.92188501358032,0.21432663500309,20.1522998809814,0.0224457322007335,19.5079002380371,0.0191199638232986,15.2543001174927,0.0192060462268272,14.8656997680664,0.0224457322007335,14.7179002761841,0.0214609106742371,0.96,"NGC6259"
"2",255.46931859743,-44.7097712506956,-1.40708303451538,0.14168843626976,-2.85346961021423,0.121994100511074,NA,0.0201023502337741,18.9501991271973,0.0171456997746167,14.6639003753662,0.0165483583200395,14.3141002655029,0.0201023502337741,14.1759996414185,0.0173925881222268,0.99,"NGC6259"
"3",254.672402484014,-44.4197119036764,-1.4069846868515,0.109237842261791,-2.95260143280029,0.0821736827492714,18.2033004760742,0.018996319598042,17.5842990875244,0.016208112970992,13.7349004745483,0.0154458303426884,13.3284997940063,0.018996319598042,13.1565999984741,0.0149289853705909,0.01,"NGC6259"
"4",255.028474346387,-44.8786464451587,-1.4022673368454,0.267566591501236,-2.86936616897583,0.206107705831528,19.0870990753174,0.0246439766977217,18.0694007873535,0.0207950298133999,15.4772996902466,0.0199859554913888,15.0340995788574,0.0246439766977217,14.8493995666504,0.0228511640510249,0.47,"NGC6259"
"6",255.537797793247,-44.4946262419017,-1.39631903171539,0.211210176348686,-3.05874133110046,0.170209214091301,17.4288005828857,0.0208720213064167,17.0203990936279,0.0174777534807863,14.8803997039795,0.0177540292204351,14.4444999694824,0.0208720213064167,14.2565002441406,0.0179794488796703,0.68,"NGC6259"
"7",255.285205563824,-44.5168679369498,-1.38493633270264,0.0774310827255249,-3.09012222290039,0.067066989839077,19.5289993286133,0.018559071284972,19.0746994018555,0.0163701810916708,11.7670313186646,0.0297477217684158,11.0629853439331,0.018559071284972,10.7930057830811,0.0241764763723597,0.96,"NGC6259"
"8",255.615887513029,-44.3983383470116,-1.38480734825134,0.522060990333557,-2.87853240966797,0.505675494670868,NA,0.0368841609921179,NA,0.0242596574794781,15.3508996963501,0.0192394515376935,14.4081001281738,0.0368841609921179,14.0706996917725,0.0170367786731644,0.07,"NGC6259"
"9",255.064497258962,-44.7852854791486,-1.38319647312164,0.321530073881149,-2.75962209701538,0.252408087253571,NA,0.0225007614168807,18.9570999145508,0.0182953027437504,14.953800201416,0.0179954177185119,14.5115003585815,0.0225007614168807,14.2448997497559,0.0178726688226776,0.16,"NGC6259"
"10",255.246000784928,-44.0836934783434,-1.38215601444244,0.316300600767136,-2.87737989425659,0.26463457942009,NA,0.0225394233669616,NA,0.0181008910268685,14.788200378418,0.017198976474699,14.1990003585815,0.0225394233669616,13.9697999954224,0.0170768131826768,0.33,"NGC6259"
"11",255.102428087594,-44.543921957366,-1.38051319122314,0.189469873905182,-2.89436626434326,0.154258340597153,NA,0.0202054576205761,NA,0.0172009755925448,14.8143997192383,0.0173283471100701,14.4625997543335,0.0202054576205761,14.3104000091553,0.0185075207120811,1,"NGC6259"
"12",254.884538318428,-44.6259551296044,-1.37793588638306,0.0571569129824638,-2.7590343952179,0.0438136607408524,999,999,999,999,11.1291238384247,0.0227024887326464,10.4589402484894,999,10.1580235557556,0.0231317531120585,0.97,"NGC6259"
